"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Volume","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EICHERMOT","EQ","29-May-2015","      17986.20","      18050.00","      19299.95","      17809.00","      18299.00","      18896.45","      18785.90","    1286070","         24159977416.40","     140800","     966981","         75.19"
"EICHERMOT","EQ","01-Jun-2015","      18896.45","      18499.00","      18925.80","      18369.50","      18790.00","      18777.90","      18746.46","     109638","          2055324046.65","      25399","      43875","         40.02"
"EICHERMOT","EQ","02-Jun-2015","      18777.90","      18867.55","      18958.00","      17980.00","      18067.00","      18145.20","      18421.11","     109788","          2022416671.15","      24267","      38994","         35.52"
"EICHERMOT","EQ","03-Jun-2015","      18145.20","      18140.00","      18445.00","      17951.00","      18199.95","      18191.15","      18160.69","      89795","          1630738737.30","      19457","      34582","         38.51"
"EICHERMOT","EQ","04-Jun-2015","      18191.15","      17500.00","      17750.00","      16960.75","      17358.00","      17311.75","      17322.07","     331437","          5741174487.15","      51014","      54982","         16.59"
"EICHERMOT","EQ","05-Jun-2015","      17311.75","      17199.00","      17477.00","      17062.05","      17402.00","      17391.70","      17355.94","      76186","          1322279678.65","      14819","      33314","         43.73"
"EICHERMOT","EQ","08-Jun-2015","      17391.70","      17485.00","      17560.00","      17207.70","      17265.00","      17282.50","      17385.94","      69048","          1200464648.85","      16318","      35350","         51.20"
"EICHERMOT","EQ","09-Jun-2015","      17282.50","      17300.00","      17300.00","      16649.75","      17125.00","      17108.75","      16997.42","     104939","          1783692486.70","      19200","      40019","         38.14"
"EICHERMOT","EQ","10-Jun-2015","      17108.75","      17198.00","      17687.30","      17127.00","      17600.00","      17592.65","      17428.17","      86119","          1500896652.60","      24169","      36094","         41.91"
"EICHERMOT","EQ","11-Jun-2015","      17592.65","      17671.00","      17750.00","      17120.00","      17219.00","      17244.35","      17433.76","      59511","          1037500695.75","      13815","      20917","         35.15"
"EICHERMOT","EQ","12-Jun-2015","      17244.35","      17249.85","      17477.10","      17100.00","      17415.00","      17404.10","      17330.96","      45536","           789182738.25","      13929","      15976","         35.08"
"EICHERMOT","EQ","15-Jun-2015","      17404.10","      17735.00","      18123.40","      17628.10","      18070.00","      18027.40","      17885.59","      71828","          1284686262.25","      18372","      21515","         29.95"
"EICHERMOT","EQ","16-Jun-2015","      18027.40","      18079.00","      18525.25","      18028.00","      18525.00","      18451.80","      18301.10","     101284","          1853608320.60","      22839","      46010","         45.43"
"EICHERMOT","EQ","17-Jun-2015","      18451.80","      18546.20","      19499.95","      18546.20","      19201.00","      19288.90","      19054.28","     171732","          3272229749.50","      39374","      81283","         47.33"
"EICHERMOT","EQ","18-Jun-2015","      19288.90","      19336.15","      19688.00","      19300.00","      19510.00","      19495.65","      19522.94","     106624","          2081614261.00","      29456","      41701","         39.11"
"EICHERMOT","EQ","19-Jun-2015","      19495.65","      19550.15","      20049.90","      19180.05","      19235.00","      19445.15","      19662.82","     387428","          7617927278.20","      52988","     221853","         57.26"
"EICHERMOT","EQ","22-Jun-2015","      19445.15","      19375.00","      19658.00","      19250.55","      19450.00","      19404.85","      19404.99","     100018","          1940847840.90","      22226","      43446","         43.44"
"EICHERMOT","EQ","23-Jun-2015","      19404.85","      19400.00","      19469.95","      19180.00","      19250.65","      19276.80","      19299.38","      57741","          1114365629.65","      12631","      28386","         49.16"
"EICHERMOT","EQ","24-Jun-2015","      19276.80","      19250.00","      19460.95","      19042.30","      19150.00","      19123.50","      19267.69","      98439","          1896691966.05","      12576","      63129","         64.13"
"EICHERMOT","EQ","25-Jun-2015","      19123.50","      19165.00","      19585.00","      19165.00","      19540.00","      19483.70","      19446.29","     183590","          3570144762.10","      37017","     119695","         65.20"
"EICHERMOT","EQ","26-Jun-2015","      19483.70","      19495.00","      19678.00","      19300.00","      19522.00","      19561.65","      19564.42","      40840","           799011052.15","       9364","      10744","         26.31"
"EICHERMOT","EQ","29-Jun-2015","      19561.65","      19201.55","      19399.00","      19027.60","      19230.00","      19298.25","      19243.74","      42573","           819263689.55","      10753","      17235","         40.48"
"EICHERMOT","EQ","30-Jun-2015","      19298.25","      19279.80","      19699.90","      19250.05","      19699.90","      19586.70","      19477.56","      57754","          1124907130.70","      10310","      33682","         58.32"
"EICHERMOT","EQ","01-Jul-2015","      19586.70","      19742.00","      20450.00","      19691.00","      20425.00","      20352.35","      20151.47","     121904","          2456544771.35","      26128","      41745","         34.24"
"EICHERMOT","EQ","02-Jul-2015","      20352.35","      20400.00","      21340.00","      20400.00","      21300.00","      21257.70","      20906.47","     160162","          3348422274.25","      31812","      67015","         41.84"
"EICHERMOT","EQ","03-Jul-2015","      21257.70","      21394.00","      21555.05","      20195.00","      20300.00","      20275.60","      20690.30","     198658","          4110294532.50","      33505","      74948","         37.73"
"EICHERMOT","EQ","06-Jul-2015","      20275.60","      20100.00","      20545.00","      19900.25","      20317.95","      20334.30","      20285.74","      95173","          1930655148.65","      19057","      29311","         30.80"
"EICHERMOT","EQ","07-Jul-2015","      20334.30","      20473.00","      20548.90","      20200.00","      20402.00","      20362.55","      20388.87","      57023","          1162634280.05","      15080","      18747","         32.88"
"EICHERMOT","EQ","08-Jul-2015","      20362.55","      20200.05","      20612.55","      20125.05","      20450.00","      20482.55","      20378.54","      71944","          1466113444.55","      18941","      25404","         35.31"
"EICHERMOT","EQ","09-Jul-2015","      20482.55","      20549.95","      20711.60","      20490.05","      20690.00","      20641.20","      20633.81","      53519","          1104300678.95","      14710","      24179","         45.18"
